id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region,profitability,risk_flag,income_to_loan_ratio,year_wise_default_rate_indicator
2434961,2013,01-01-2013,20-10-4670,1,MORTGAGE,3,Low,41000,1,4950, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.29,C,3,27.31,6290.49516,4950,0,174.74,Northern-Irl,1340.49516,1,8.2828282828282828,0.14
6616532,2013,01-08-2013,20-10-4670,5,MORTGAGE,3,Low,76596,1,24375, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.55,B,2,24.72,15562.87,10049.11,0,536.69,cannught,-8812.13,1,3.1424000000000000,0.14
3054694,2013,01-01-2013,03-08-4944,0.5,MORTGAGE,3,Low,50000,1,4800, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,21,E,5,13.54,6505.179998,4800,0,180.85,leinster,1705.179998,1,10.4166666666666667,0.14
4445543,2013,01-04-2013,19-12-4971,10,RENT,1,Low,47126,1,13475, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.8,C,3,27.2,16481.78625,13475,0,326.26,leinster,3006.78625,1,3.4972912801484230,0.14
30325798,2014,01-10-2014,20-10-4670,10,MORTGAGE,3,Low,47000,1,8400, 36 months,1,INDIVIDUAL,1,MEDICAL,9,High,2,GOOD LOAN,0,16.99,D,4,35.42,4184.37,2773.56,0,299.45,leinster,-4215.63,1,5.5952380952380952,0.08
9236384,2013,01-12-2013,20-10-4670,10,RENT,1,Medium,120000,2,11000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,9.67,B,2,2.98,8829.72,7294.99,0,353.24,Northern-Irl,-2170.28,1,10.9090909090909091,0.14
5756393,2013,01-06-2013,22-07-4725,6,MORTGAGE,3,Low,39000,1,9750, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.09,B,2,32.03,10684.74757,9750,0,333.66,munster,934.74757,1,4.0000000000000000,0.14
5765753,2013,01-06-2013,13-06-4862,6.05,OWN,2,Low,48000,1,21200, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,22.47,E,5,19.57,10920.71,3073.2,2653.05,591.21,leinster,-10279.29,0,2.2641509433962264,0.14
31326825,2014,01-10-2014,25-04-4780,1,RENT,1,Low,60000,1,6000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.67,B,2,15.18,6412.06,6000,0,198.35,munster,412.06,1,10.0000000000000000,0.08
3811549,2013,01-06-2013,25-04-4780,10,RENT,1,Low,50000,1,14675, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.8,C,3,7.85,18011.06393,14675,0,514.49,cannught,3336.06393,1,3.4071550255536627,0.14
5776515,2013,01-06-2013,24-04-4780,10,MORTGAGE,3,Medium,110000,2,28225, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.33,C,3,13.22,31496.71492,28225,0,969.2,leinster,3271.71492,1,3.8972542072630647,0.14
5606977,2013,01-06-2013,20-10-4670,0.5,OWN,2,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,13.11,B,2,11.57,10657.33,8619.01,0,337.47,munster,657.33,1,6.5000000000000000,0.14
1627779,2012,01-10-2012,26-01-4835,0.5,RENT,1,Low,60000,1,18000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.31,C,3,17.78,21520.64516,18000,0,626.72,leinster,3520.64516,1,3.3333333333333333,0.16
33141317,2014,01-11-2014,20-10-4670,4,RENT,1,Low,90000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,20.99,E,5,11.95,7166,2762.88,0,540.96,Northern-Irl,-12834,1,4.5000000000000000,0.08
35256571,2014,01-12-2014,20-10-4670,10,MORTGAGE,3,Low,36480,1,13000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.31,C,3,27.34,3949.33,2089.73,0,304.59,cannught,-9050.67,1,2.8061538461538462,0.08
8578082,2013,01-11-2013,20-10-4670,6.05,RENT,1,Low,53100,1,17000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.99,B,2,27.66,14463.92,11702.31,0,556.48,leinster,-2536.08,1,3.1235294117647059,0.14
8585238,2013,01-11-2013,20-10-4670,10,RENT,1,Low,38000,1,16950, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,18.55,D,4,25.46,16054.07,11269.3,0,617.47,ulster,-895.93,1,2.2418879056047198,0.14
1127055,2012,01-02-2012,06-03-4698,2,OWN,2,Medium,200000,2,20000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,7.9,A,1,5.34,22527.4465,20000,0,625.81,ulster,2527.4465,1,10.0000000000000000,0.16
5760970,2013,01-06-2013,22-07-4725,10,RENT,1,Low,65000,1,9000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,11.14,B,2,23.43,2657.01,1977.43,0,295.25,Northern-Irl,-6342.99,0,7.2222222222222222,0.14
6705524,2013,01-09-2013,20-10-4670,0.5,MORTGAGE,3,Medium,175000,2,35000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,25.89,G,7,14.26,28429.17,9955.45,0,1045.64,leinster,-6570.83,0,5.0000000000000000,0.14
1148528,2012,01-02-2012,06-03-4698,7,RENT,1,Low,53000,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.65,C,3,11.57,9930.481428,8000,0,275.96,cannught,1930.481428,1,6.6250000000000000,0.16
34061919,2014,01-11-2014,20-10-4670,7,MORTGAGE,3,Medium,106900,2,35000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.99,C,3,23.26,11121.26,6271.69,0,796.18,Northern-Irl,-23878.74,1,3.0542857142857143,0.08
8997468,2013,01-11-2013,08-12-4752,5,MORTGAGE,3,Low,83000,1,7200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,B,2,25.07,8271.716294,7200,0,242.57,ulster,1071.716294,1,11.5277777777777778,0.14
1290825,2012,01-05-2012,09-09-4807,4,RENT,1,Low,72000,1,20000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,13.99,C,3,14.8,9673.38,6269.46,805.17,683.46,munster,-10326.62,0,3.6000000000000000,0.16
1209785,2012,01-04-2012,21-07-4725,10,MORTGAGE,3,Medium,150000,2,35000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.9,A,1,17.8,37214.65,35000,0,1095.16,Northern-Irl,2214.65,1,4.2857142857142857,0.16
6546589,2013,01-08-2013,08-12-4752,0.5,RENT,1,Low,25000,1,3500, 36 months,1,INDIVIDUAL,1,CAR,2,Low,1,GOOD LOAN,0,7.9,A,1,22.37,3857.48143,3500,0,109.52,cannught,357.48143,1,7.1428571428571429,0.14
29063888,2014,01-10-2014,20-10-4670,0.5,MORTGAGE,3,Low,57736,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.15,B,2,19.33,4521.68,3533.32,0,323.38,leinster,-5478.32,1,5.7736000000000000,0.08
6719742,2013,01-08-2013,20-10-4670,6,RENT,1,Low,32000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.62,A,1,21.72,9029.12,7866.92,0,311.62,ulster,-970.88,1,3.2000000000000000,0.14
26379544,2014,01-10-2014,20-10-4670,10,RENT,1,Low,90000,1,25000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.61,D,4,30.95,9041.85,4565.1,0,602.79,munster,-15958.15,1,3.6000000000000000,0.08
37641289,2014,01-12-2014,20-10-4670,6.05,MORTGAGE,3,Low,48649,1,5000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.39,C,3,6.04,2009.87,1466.01,0,167.01,leinster,-2990.13,1,9.7298000000000000,0.08
1189942,2012,01-03-2012,24-04-4780,1,RENT,1,Low,100000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,18.25,D,4,13.04,26521.13235,20000,0,510.6,leinster,6521.13235,1,5.0000000000000000,0.16
7701311,2013,01-10-2013,20-10-4670,3,OWN,2,Low,33000,1,11075, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.3,C,3,19.35,10119.24,7769.71,0,380.14,ulster,-955.76,1,2.9796839729119639,0.14
7306159,2013,01-09-2013,20-10-4670,7,MORTGAGE,3,Low,85400,1,5000, 36 months,1,INDIVIDUAL,1,CAR,2,High,2,GOOD LOAN,0,15.1,C,3,16.79,4859.94,3686.95,0,173.58,Northern-Irl,-140.06,1,17.0800000000000000,0.14
1428831,2012,01-08-2012,23-07-4725,0.5,RENT,1,Low,46000,1,7000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,8.9,A,1,3.76,7979.959439,7000,0,222.28,Northern-Irl,979.959439,1,6.5714285714285714,0.16
600144,2010,01-10-2010,03-03-4698,1,MORTGAGE,3,Low,47000,1,8500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,9.99,B,2,14.14,9373.81,8500,0,274.24,Northern-Irl,873.81,1,5.5294117647058824,0.15
31497499,2014,01-10-2014,20-10-4670,10,MORTGAGE,3,Low,50000,1,4200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,6.49,A,1,24.96,1927.62,1651.55,0,128.71,munster,-2272.38,1,11.9047619047619048,0.08
28683210,2014,01-10-2014,20-10-4670,6,RENT,1,Low,28000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.99,B,2,30.65,5892.15,4526.8,0,392.81,cannught,-6107.85,1,2.3333333333333333,0.08
28702850,2014,01-10-2014,20-10-4670,10,RENT,1,Low,71407,1,7000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,15.61,D,4,24.77,3671.4,2527.77,0,244.76,ulster,-3328.6,1,10.2010000000000000,0.08
31296407,2014,01-10-2014,20-10-4670,9,RENT,1,Low,85000,1,10000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,6.03,A,1,13.88,4642.69,4035.2,0,304.36,leinster,-5357.31,1,8.5000000000000000,0.08
9858397,2013,01-12-2013,03-08-4944,6.05,OWN,2,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.47,C,3,10.06,12030.41,9999.99,0,344.07,Northern-Irl,2030.41,1,6.5000000000000000,0.14
8905619,2013,01-11-2013,23-07-4725,10,MORTGAGE,3,Medium,107000,2,8000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.99,B,2,9.39,9140.78,8000,0,269.52,ulster,1140.78,1,13.3750000000000000,0.14
8965353,2013,01-11-2013,18-12-4971,5,MORTGAGE,3,Low,37500,1,2500, 36 months,1,INDIVIDUAL,1,MAJOR_PURCHASE,8,High,2,GOOD LOAN,0,14.3,C,3,24.96,2529.85,2500,0,85.81,Northern-Irl,29.85,1,15.0000000000000000,0.14
822959,2011,01-07-2011,27-10-4889,6,RENT,1,Low,54000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.49,A,1,8.24,12849.05,12000,0,378.76,Northern-Irl,849.05,1,4.5000000000000000,0.15
34323727,2014,01-11-2014,20-12-4971,9,RENT,1,Low,49000,1,2400, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.59,D,4,16.95,1088.62,741.41,0,83.9,ulster,-1311.38,1,20.4166666666666667,0.08
29794141,2014,01-10-2014,20-10-4670,2,RENT,1,Medium,148000,2,35000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,13.98,C,3,18.73,12183.27,6613.14,0,814.03,leinster,-22816.73,1,4.2285714285714286,0.08
873299,2011,01-09-2011,17-03-4917,10,MORTGAGE,3,Low,35000,1,2000, 36 months,1,INDIVIDUAL,1,MAJOR_PURCHASE,8,Low,1,GOOD LOAN,0,5.42,A,1,8.09,2186.016853,2000,0,60.32,leinster,186.016853,1,17.5000000000000000,0.15
7684646,2013,01-10-2013,20-10-4670,6.05,MORTGAGE,3,Low,60000,1,20000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,15.1,C,3,12.31,18742.47,14125.02,0,694.29,ulster,-1257.53,1,3.0000000000000000,0.14
3666795,2013,01-03-2013,14-06-4862,10,RENT,1,Low,38500,1,1200, 60 months,2,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,24.83,G,7,13.75,1666.95371,1200,0,35.11,Northern-Irl,466.95371,1,32.0833333333333333,0.14
7915291,2013,01-10-2013,20-12-4971,10,MORTGAGE,3,Low,60000,1,5600, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,9.25,A,1,15.6,4643.68,3883.72,0,178.74,ulster,-956.32,1,10.7142857142857143,0.14
7336240,2013,01-09-2013,20-12-4971,1,OWN,2,Medium,134000,2,21000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,6.97,A,1,6.19,17496.28,15330.07,0,648.14,ulster,-3503.72,1,6.3809523809523810,0.14
34643470,2014,01-11-2014,20-10-4670,3,OWN,2,Medium,110000,2,25000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.19,A,1,11.31,7105.91,4956.03,0,509.19,ulster,-17894.09,1,4.4000000000000000,0.08
28723117,2014,01-10-2014,11-09-4807,5,OWN,2,Low,28000,1,4475, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.61,D,4,9.73,4921.39,4475,0,156.47,leinster,446.39,1,6.2569832402234637,0.08
9064784,2013,01-11-2013,20-12-4971,10,RENT,1,Low,27000,1,5375, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,15.1,C,3,9.2,4664.75,3469.4,0,186.59,Northern-Irl,-710.25,1,5.0232558139534884,0.14
35631139,2014,01-11-2014,20-10-4670,8,MORTGAGE,3,Low,48000,1,5000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,14.31,C,3,2.9,2399.12,1695.45,0,171.65,Northern-Irl,-2600.88,1,9.6000000000000000,0.08
31186974,2014,01-10-2014,20-12-4971,10,RENT,1,Low,70000,1,33575, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,17.57,D,4,24.13,11793.73,5443.43,0,844.75,ulster,-21781.27,1,2.0848845867460908,0.08
1206423,2012,01-04-2012,20-10-4670,8,MORTGAGE,3,Low,55000,1,16000, 60 months,2,INDIVIDUAL,1,MAJOR_PURCHASE,8,Low,1,GOOD LOAN,0,10.74,B,2,9.45,15558.59,11164.46,0,345.81,Northern-Irl,-441.41,1,3.4375000000000000,0.16
997918,2011,01-11-2011,22-07-4725,3,RENT,1,Low,48000,1,17400, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,18.25,D,4,3.8,13233.91,5648.18,1684.19,444.22,Northern-Irl,-4166.09,0,2.7586206896551724,0.15
5365686,2013,01-05-2013,20-10-4670,10,RENT,1,Low,70000,1,15000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,13.11,B,2,15.27,15691.15,12549.11,0,506.21,cannught,691.15,1,4.6666666666666667,0.14
1392625,2012,01-07-2012,27-01-4835,10,RENT,1,Low,95000,1,12325, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.8,C,3,17.92,15551.1919,12325,0,432.1,Northern-Irl,3226.1919,1,7.7079107505070994,0.16
29103950,2014,01-10-2014,20-10-4670,1,MORTGAGE,3,Low,36000,1,5600, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,13.35,C,3,5.4,2840.45,2066.27,0,189.64,leinster,-2759.55,1,6.4285714285714286,0.08
33330903,2014,01-11-2014,18-03-4917,1,MORTGAGE,3,Low,30000,1,8650, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,20.99,E,5,28.24,3564.18,2097.07,0,325.85,leinster,-5085.82,0,3.4682080924855491,0.08
5715502,2013,01-06-2013,20-10-4670,3,RENT,1,Low,56500,1,14125, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.9,A,1,24.66,13904.12,11931.68,0,448.52,leinster,-220.88,1,4.0000000000000000,0.14
1123177,2012,01-02-2012,20-10-4670,0.5,RENT,1,Low,68000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.77,D,4,12.42,23208.19,14139.58,0,494.59,ulster,3208.19,1,3.4000000000000000,0.16
27570360,2014,01-09-2014,20-10-4670,10,OWN,2,Low,90000,1,7000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,12.99,C,3,17.77,3773.28,2779.67,0,235.83,cannught,-3226.72,1,12.8571428571428571,0.08
512562,2010,01-05-2010,22-04-4780,9,MORTGAGE,3,Low,38400,1,2500, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,6.76,A,1,4.38,2724.41,2500,0,76.93,leinster,224.41,1,15.3600000000000000,0.15
8845121,2013,01-11-2013,20-12-4971,7,RENT,1,Low,29000,1,1800, 36 months,1,INDIVIDUAL,1,VACATION,11,High,2,BAD LOAN,1,21.7,E,5,22.31,1711.6,1122.71,0,68.47,leinster,-88.4,0,16.1111111111111111,0.14
1279335,2012,01-05-2012,23-07-4725,10,MORTGAGE,3,Low,57000,1,17000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,14.65,C,3,23.26,19726.11,15271.58,390.54,586.41,cannught,2726.11,0,3.3529411764705882,0.16
6566020,2013,01-08-2013,20-10-4670,10,MORTGAGE,3,Low,72612,1,21250, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.78,C,3,31.16,15234.29,8097.89,0,525.61,cannught,-6015.71,1,3.4170352941176471,0.14
8925228,2013,01-11-2013,20-10-4670,1,OWN,2,Low,95000,1,19800, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.62,A,1,1.14,16032.97,13833.08,0,617,leinster,-3767.03,1,4.7979797979797980,0.14
31337444,2014,01-10-2014,20-10-4670,6.05,MORTGAGE,3,Low,30000,1,1500, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,16.29,D,4,10.68,791.68,538.27,0,52.96,Northern-Irl,-708.32,1,20.0000000000000000,0.08
6125591,2013,01-09-2013,13-06-4862,2,MORTGAGE,3,Medium,150000,2,23000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,8.9,A,1,6.07,24642.93018,23000,0,730.33,Northern-Irl,1642.93018,1,6.5217391304347826,0.14
1318512,2012,01-06-2012,10-09-4807,10,MORTGAGE,3,Low,44548,1,22250, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,22.45,F,6,18.21,9516.68,1736.97,3464.84,620.23,leinster,-12733.32,0,2.0021573033707865,0.16
1502631,2012,01-09-2012,11-09-4807,8,RENT,1,Low,90000,1,7000, 36 months,1,INDIVIDUAL,1,MEDICAL,9,Low,1,GOOD LOAN,0,13.11,B,2,34.34,8492.237388,7000,0,236.23,leinster,1492.237388,1,12.8571428571428571,0.16
1804611,2012,01-11-2012,17-12-4971,10,MORTGAGE,3,Low,55000,1,21000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,11.14,B,2,27.97,21195.58,21000,0,688.91,leinster,195.58,1,2.6190476190476190,0.16
8855846,2013,01-11-2013,06-03-4698,10,MORTGAGE,3,Low,27264,1,7500, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,BAD LOAN,1,7.9,A,1,16.99,3519.03,2910.46,0,234.68,leinster,-3980.97,0,3.6352000000000000,0.14
35713160,2014,01-11-2014,20-10-4670,6,OWN,2,Low,43500,1,14700, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,20.99,E,5,34.39,5549.4,2206.79,0,397.61,munster,-9150.6,1,2.9591836734693878,0.08
6835850,2013,01-08-2013,20-12-4971,10,MORTGAGE,3,Low,53000,1,16750, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,6.03,A,1,20.88,14273.2,12761.47,0,509.8,leinster,-2476.8,1,3.1641791044776119,0.14
1685335,2012,01-11-2012,25-04-4780,10,OWN,2,Low,78000,1,20000, 60 months,2,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,19.72,D,4,27.24,28144.1559,20000,0,526.77,Northern-Irl,8144.1559,1,3.9000000000000000,0.16
6245202,2013,01-07-2013,10-09-4807,6.05,RENT,1,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,18.25,D,4,25.07,4827.51,2247.87,1166.57,362.78,leinster,-5172.49,0,6.5000000000000000,0.14
6709181,2013,01-08-2013,10-09-4807,8,MORTGAGE,3,Low,90000,1,10000, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,18.25,D,4,10.89,11370.64,10000,0,362.78,ulster,1370.64,1,9.0000000000000000,0.14
3526968,2013,01-03-2013,13-06-4862,0.5,OWN,2,Low,30000,1,7200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,15.31,C,3,28.81,4261.07,2993.65,0,250.69,Northern-Irl,-2938.93,0,4.1666666666666667,0.14
35064075,2014,01-11-2014,20-10-4670,0.5,RENT,1,Low,56000,1,15000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.99,C,3,25.63,4969.94,2574.2,0,356.78,ulster,-10030.06,1,3.7333333333333333,0.08
790539,2011,01-06-2011,19-10-4670,3,MORTGAGE,3,Low,72000,1,14300, 60 months,2,INDIVIDUAL,1,SMALL_BUSINESS,3,Low,1,GOOD LOAN,0,11.49,B,2,8.63,17948.60029,14300,0,314.43,cannught,3648.60029,1,5.0349650349650350,0.15
28763159,2014,01-10-2014,25-04-4780,10,MORTGAGE,3,Low,57000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,6.03,A,1,13.81,12428.46,12000,0,365.23,leinster,428.46,1,4.7500000000000000,0.08
1616851,2012,01-10-2012,18-03-4917,8,OWN,2,Low,55000,1,11000, 36 months,1,INDIVIDUAL,1,OTHER,4,Low,1,GOOD LOAN,0,13.11,B,2,7.51,13363.76892,11000,0,371.22,Northern-Irl,2363.76892,1,5.0000000000000000,0.16
9007087,2013,01-11-2013,20-12-4971,1,MORTGAGE,3,Low,80000,1,10200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,B,2,17.09,8589.1,6653.38,0,343.63,cannught,-1610.9,1,7.8431372549019608,0.14
1242976,2012,01-04-2012,24-01-4835,5,RENT,1,Low,44000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,9.76,B,2,21.95,642.06,481.61,0,321.55,ulster,-9357.94,0,4.4000000000000000,0.16
7947069,2013,01-10-2013,20-10-4670,10,MORTGAGE,3,Low,44000,1,19700, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.99,B,2,23.1,11558.49,7549.6,0,428.23,Northern-Irl,-8141.51,1,2.2335025380710660,0.14
33340859,2014,01-11-2014,11-09-4807,6,MORTGAGE,3,Low,75000,1,18000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.99,D,4,17.17,19802.37,18000,0,447.25,ulster,1802.37,1,4.1666666666666667,0.08
3707133,2013,01-03-2013,23-07-4725,6,MORTGAGE,3,Medium,160000,2,21000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,7.9,A,1,17.42,23336.32024,21000,0,657.1,ulster,2336.32024,1,7.6190476190476190,0.14
4306097,2013,01-04-2013,07-12-4752,4,MORTGAGE,3,Medium,136000,2,18400, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,13.11,B,2,13.01,19654.51,18400,0,419.7,ulster,1254.51,1,7.3913043478260870,0.14
36108486,2014,01-11-2014,20-12-4971,5,RENT,1,Low,46000,1,15075, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.99,C,3,17.14,4636.17,2386.95,0,358.56,leinster,-10438.83,1,3.0514096185737977,0.08
30095244,2014,01-10-2014,20-10-4670,2,MORTGAGE,3,Low,100000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.49,C,3,12.92,7040.95,3740.61,0,470.47,leinster,-12959.05,1,5.0000000000000000,0.08
34402471,2014,01-11-2014,20-10-4670,10,OWN,2,Low,60000,1,22800, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.99,C,3,32.67,11016.17,7680.59,0,790.26,ulster,-11783.83,1,2.6315789473684211,0.08
9077993,2013,01-12-2013,20-10-4670,6,MORTGAGE,3,Medium,105000,2,35000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,19.2,D,4,17.26,32162.11,22117.72,0,1286.51,cannught,-2837.89,1,3.0000000000000000,0.14
